-70.408220,-23.655700,-20.000000
-70.408208,-23.654823,-20.000000
-70.408046,-23.653982,-20.000000
-70.408004,-23.653152,-20.000000
-70.408490,-23.652434,-20.000000
-70.408744,-23.651603,-20.000000
-70.408824,-23.650721,-20.000000
-70.408913,-23.649823,-20.000000
-70.408943,-23.648921,-20.000000
-70.409006,-23.648020,-20.000000
-70.409061,-23.647119,-20.000000
-70.409154,-23.646220,-20.000000
-70.408784,-23.645553,-20.000000
-70.408509,-23.646299,-20.000000
-70.408072,-23.646949,-20.000000
-70.408094,-23.647752,-20.000000
-70.408317,-23.648502,-20.000000
-70.407940,-23.649260,-20.000000
-70.407329,-23.649866,-20.000000
-70.406846,-23.649924,-20.000000
-70.406747,-23.649148,-20.000000
-70.406559,-23.648437,-20.000000
-70.406358,-23.647654,-20.000000
-70.406326,-23.646797,-20.000000
-70.406941,-23.646305,-20.000000
-70.407779,-23.646673,-20.000000
-70.408068,-23.645941,-20.000000
-70.408187,-23.645084,-20.000000
-70.408289,-23.644239,-20.000000
-70.407959,-23.643462,-20.000000
-70.407346,-23.642777,-20.000000
-70.406688,-23.642114,-20.000000
-70.406314,-23.641347,-20.000000
-70.405966,-23.640578,-20.000000
-70.405612,-23.639811,-20.000000
-70.405246,-23.639047,-20.000000
-70.404851,-23.638295,-20.000000
-70.405020,-23.637476,-20.000000
-70.404400,-23.636947,-20.000000
-70.403584,-23.636529,-20.000000
-70.403059,-23.635835,-20.000000
-70.402773,-23.635021,-20.000000
-70.402711,-23.634150,-20.000000
-70.402680,-23.633270,-20.000000
-70.402637,-23.632386,-20.000000
-70.402600,-23.631500,-20.000000
-70.402548,-23.630616,-20.000000
-70.402477,-23.629740,-20.000000
-70.402355,-23.628883,-20.000000
-70.402104,-23.628085,-20.000000
-70.401850,-23.627270,-20.000000
-70.401849,-23.626373,-20.000000
-70.401849,-23.625489,-20.000000
-70.401697,-23.624644,-20.000000
-70.401530,-23.623805,-20.000000
-70.401349,-23.622983,-20.000000
-70.401034,-23.622201,-20.000000
-70.400693,-23.621421,-20.000000
-70.400185,-23.620717,-20.000000
-70.399740,-23.619984,-20.000000
-70.399167,-23.619309,-20.000000
-70.398369,-23.618903,-20.000000
-70.397726,-23.618268,-20.000000
-70.397540,-23.617435,-20.000000
-70.397463,-23.616562,-20.000000
-70.397227,-23.615750,-20.000000
-70.397040,-23.614925,-20.000000
-70.397115,-23.614052,-20.000000
-70.397097,-23.613673,-20.000000
-70.443572,-23.675449,-100.000000
-70.442753,-23.675093,-100.000000
-70.441939,-23.674725,-100.000000
-70.441124,-23.674358,-100.000000
-70.440341,-23.673920,-100.000000
-70.439604,-23.673377,-100.000000
-70.438902,-23.672753,-100.000000
-70.438263,-23.672094,-100.000000
-70.437671,-23.671419,-100.000000
-70.437109,-23.670731,-100.000000
-70.436559,-23.670016,-100.000000
-70.435996,-23.669277,-100.000000
-70.435432,-23.668539,-100.000000
-70.434930,-23.667770,-100.000000
-70.434616,-23.666926,-100.000000
-70.434407,-23.666055,-100.000000
-70.434137,-23.665199,-100.000000
-70.433752,-23.664376,-100.000000
-70.433296,-23.663580,-100.000000
-70.432845,-23.662783,-100.000000
-70.432363,-23.662004,-100.000000
-70.431891,-23.661218,-100.000000
-70.431305,-23.660508,-100.000000
-70.430711,-23.659790,-100.000000
-70.430083,-23.659097,-100.000000
-70.429432,-23.658422,-100.000000
-70.428764,-23.657761,-100.000000
-70.428092,-23.657104,-100.000000
-70.427479,-23.656402,-100.000000
-70.427003,-23.655615,-100.000000
-70.426579,-23.654810,-100.000000
-70.426330,-23.653948,-100.000000
-70.426287,-23.653062,-100.000000
-70.426274,-23.652163,-100.000000
-70.426172,-23.651303,-100.000000
-70.425956,-23.650482,-100.000000
-70.425695,-23.649680,-100.000000
-70.425634,-23.648820,-100.000000
-70.425686,-23.647937,-100.000000
-70.425734,-23.647053,-100.000000
-70.425761,-23.646174,-100.000000
-70.425734,-23.645287,-100.000000
-70.425662,-23.644415,-100.000000
-70.425536,-23.643560,-100.000000
-70.425300,-23.642747,-100.000000
-70.424900,-23.641998,-100.000000
-70.424451,-23.641267,-100.000000
-70.423974,-23.640548,-100.000000
-70.423540,-23.639797,-100.000000
-70.423191,-23.639014,-100.000000
-70.422962,-23.638198,-100.000000
-70.422869,-23.637331,-100.000000
-70.422906,-23.636451,-100.000000
-70.422983,-23.635578,-100.000000
-70.423091,-23.634716,-100.000000
-70.423147,-23.633840,-100.000000
-70.423135,-23.632952,-100.000000
-70.423020,-23.632089,-100.000000
-70.422810,-23.631207,-100.000000
-70.422547,-23.630350,-100.000000
-70.422404,-23.629464,-100.000000
-70.422390,-23.628570,-100.000000
-70.422462,-23.627678,-100.000000
-70.422583,-23.626790,-100.000000
-70.422705,-23.625902,-100.000000
-70.422821,-23.625013,-100.000000
-70.422927,-23.624119,-100.000000
-70.423036,-23.623226,-100.000000
-70.423151,-23.622333,-100.000000
-70.423268,-23.621438,-100.000000
-70.423405,-23.620551,-100.000000
-70.423537,-23.619671,-100.000000
-70.423684,-23.618787,-100.000000
-70.423853,-23.617911,-100.000000
-70.424032,-23.617035,-100.000000
-70.424151,-23.616159,-100.000000
-70.424309,-23.615275,-100.000000
-70.424456,-23.614391,-100.000000
-70.424573,-23.613673,-100.000000
-70.393933,-23.613673,-5.000000
-70.393876,-23.614564,-5.000000
-70.394032,-23.615447,-5.000000
-70.394423,-23.616270,-5.000000
-70.394297,-23.617121,-5.000000
-70.394122,-23.617995,-5.000000
-70.394350,-23.618858,-5.000000
-70.394922,-23.619582,-5.000000
-70.395685,-23.620146,-5.000000
-70.396585,-23.620502,-5.000000
-70.397364,-23.621038,-5.000000
-70.398008,-23.621718,-5.000000
-70.398529,-23.622477,-5.000000
-70.398732,-23.623354,-5.000000
-70.398831,-23.624238,-5.000000
-70.399375,-23.624903,-5.000000
-70.399853,-23.625596,-5.000000
-70.399727,-23.626435,-5.000000
-70.399515,-23.627197,-5.000000
